"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l03-s01","3","b1-u02-l03-pattern","first conditional","B1","TRUE","b1-u02-l03","可能條件與結果","If I finish early I will meet you.","如果我提早完成，我會去見你。","first conditional","b1-u02-l03-p01-s01-t02","2","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","if-i-finish-early","if I finish early","如果我提早完成","1","第一條件句描述可能發生的未來情況。","b1-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l03-s01","3","b1-u02-l03-pattern","first conditional","B1","TRUE","b1-u02-l03","可能條件與結果","If I finish early I will meet you.","如果我提早完成，我會去見你。","first conditional","b1-u02-l03-p01-s01-t03","3","finish-finish-verb","finish","finish-verb-01","word","finish","finish","完成","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","if-i-finish-early","if I finish early","如果我提早完成","1","第一條件句描述可能發生的未來情況。","b1-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l03-s01","3","b1-u02-l03-pattern","first conditional","B1","TRUE","b1-u02-l03","可能條件與結果","If I finish early I will meet you.","如果我提早完成，我會去見你。","first conditional","b1-u02-l03-p01-s01-t04","4","early-early-adverb","early","early-adverb-01","word","early","early","提早","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","if-i-finish-early","if I finish early","如果我提早完成","1","第一條件句描述可能發生的未來情況。","b1-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l03-s01","3","b1-u02-l03-pattern","first conditional","B1","TRUE","b1-u02-l03","可能條件與結果","If I finish early I will meet you.","如果我提早完成，我會去見你。","first conditional","b1-u02-l03-p01-s01-t05","5","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l03-s01","3","b1-u02-l03-pattern","first conditional","B1","TRUE","b1-u02-l03","可能條件與結果","If I finish early I will meet you.","如果我提早完成，我會去見你。","first conditional","b1-u02-l03-p01-s01-t06","6","will-will-auxiliary","will","will-auxiliary-01","word","will","will","將會","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b1-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l03-s01","3","b1-u02-l03-pattern","first conditional","B1","TRUE","b1-u02-l03","可能條件與結果","If I finish early I will meet you.","如果我提早完成，我會去見你。","first conditional","b1-u02-l03-p01-s01-t07","7","meet-meet-verb","meet","meet-verb-01","word","meet","meet","見面","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l03-s01","3","b1-u02-l03-pattern","first conditional","B1","TRUE","b1-u02-l03","可能條件與結果","If I finish early I will meet you.","如果我提早完成，我會去見你。","first conditional","b1-u02-l03-p01-s01-t08","8","you-you-pronoun","you","you-pronoun-01","word","you","you","你／你們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t01","1","my-my-determiner","my","my-determiner-01","word","My","my","我的","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","my-goal-is-to","my goal is to","我的目標是","1","用 is to 加原形動詞說明目標。","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","TRUE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t02","2","goal-goal-noun","goal","goal-noun-01","word","goal","goal","目標","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","my-goal-is-to","my goal is to","我的目標是","1","用 is to 加原形動詞說明目標。","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t03","3","is-is-auxiliary","is","is-auxiliary-01","word","is","is","是","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","my-goal-is-to","my goal is to","我的目標是","1","用 is to 加原形動詞說明目標。","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t04","4","to-to-preposition","to","to-preposition-01","word","to","to","不定詞標記／到","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","my-goal-is-to","my goal is to","我的目標是","1","用 is to 加原形動詞說明目標。","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t05","5","find-find-verb","find","find-verb-01","word","find","find","找到","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t06","6","a-a-determiner","a","a-determiner-01","word","a","a","一個","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t07","7","better-better-adjective","better","better-adjective-01","word","better","better","更好的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u02","目標、希望與個人計畫","b1-u02-p01","1","b1-u02-l04-s01","4","b1-u02-l04-pattern","goal plus infinitive","B1","TRUE","b1-u02-l04","說明個人目標","My goal is to find a better job.","我的目標是找到更好的工作。","goal plus infinitive","b1-u02-l04-p01-s01-t08","8","job-job-noun","job","job-noun-01","word","job","job","工作","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l01-s01","1","b1-u03-l01-pattern","I think plus opinion","B1","TRUE","b1-u03-l01","提出個人看法","I think public transportation is very useful.","我認為大眾運輸非常實用。","I think plus opinion","b1-u03-l01-p01-s01-t01","1","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","i-think","I think","我認為","1","用來引出個人意見。","b1-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l01-s01","1","b1-u03-l01-pattern","I think plus opinion","B1","TRUE","b1-u03-l01","提出個人看法","I think public transportation is very useful.","我認為大眾運輸非常實用。","I think plus opinion","b1-u03-l01-p01-s01-t02","2","think-think-verb","think","think-verb-01","word","think","think","認為","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","i-think","I think","我認為","1","用來引出個人意見。","b1-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l01-s01","1","b1-u03-l01-pattern","I think plus opinion","B1","TRUE","b1-u03-l01","提出個人看法","I think public transportation is very useful.","我認為大眾運輸非常實用。","I think plus opinion","b1-u03-l01-p01-s01-t03","3","public-public-adjective","public","public-adjective-01","word","public","public","大眾的／公共的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b1-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l01-s01","1","b1-u03-l01-pattern","I think plus opinion","B1","TRUE","b1-u03-l01","提出個人看法","I think public transportation is very useful.","我認為大眾運輸非常實用。","I think plus opinion","b1-u03-l01-p01-s01-t04","4","transportation-transportation-noun","transportation","transportation-noun-01","word","transportation","transportation","交通運輸","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l01-s01","1","b1-u03-l01-pattern","I think plus opinion","B1","TRUE","b1-u03-l01","提出個人看法","I think public transportation is very useful.","我認為大眾運輸非常實用。","I think plus opinion","b1-u03-l01-p01-s01-t05","5","is-is-auxiliary","is","is-auxiliary-01","word","is","is","是","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b1-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l01-s01","1","b1-u03-l01-pattern","I think plus opinion","B1","TRUE","b1-u03-l01","提出個人看法","I think public transportation is very useful.","我認為大眾運輸非常實用。","I think plus opinion","b1-u03-l01-p01-s01-t06","6","very-very-adverb","very","very-adverb-01","word","very","very","非常","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b1-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l01-s01","1","b1-u03-l01-pattern","I think plus opinion","B1","TRUE","b1-u03-l01","提出個人看法","I think public transportation is very useful.","我認為大眾運輸非常實用。","I think plus opinion","b1-u03-l01-p01-s01-t07","7","useful-useful-adjective","useful","useful-adjective-01","word","useful","useful","有用的／實用的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b1-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t01","1","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t02","2","prefer-prefer-verb","prefer","prefer-verb-01","word","prefer","prefer","比較喜歡","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t03","3","this-this-determiner","this","this-determiner-01","word","this","this","這個","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t04","4","plan-plan-noun","plan","plan-noun-01","word","plan","plan","方案／計畫","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t05","5","because-because-conjunction","because","because-conjunction-01","word","because","because","因為","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","because-it-costs-less","because it costs less","因為它花費較少","1","because 引出理由。","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t06","6","it-it-pronoun","it","it-pronoun-01","word","it","it","它／這件事","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","because-it-costs-less","because it costs less","因為它花費較少","1","because 引出理由。","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t07","7","cost-costs-verb","cost","cost-verb-01","word","costs","cost","花費","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","because-it-costs-less","because it costs less","因為它花費較少","1","because 引出理由。","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l02-s01","2","b1-u03-l02-pattern","preference with because","B1","TRUE","b1-u03-l02","說明偏好與理由","I prefer this plan because it costs less.","我比較喜歡這個方案，因為它花費較少。","preference with because","b1-u03-l02-p01-s01-t08","8","less-less-adverb","less","less-adverb-01","word","less","less","較少","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","because-it-costs-less","because it costs less","因為它花費較少","1","because 引出理由。","b1-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t01","1","although-although-conjunction","although","although-conjunction-01","word","Although","although","雖然","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","although-the-task-was-difficult","although the task was difficult","雖然任務很困難","1","although 引出與主句形成對比的情況。","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","TRUE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t02","2","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","although-the-task-was-difficult","although the task was difficult","雖然任務很困難","1","although 引出與主句形成對比的情況。","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t03","3","task-task-noun","task","task-noun-01","word","task","task","任務","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","although-the-task-was-difficult","although the task was difficult","雖然任務很困難","1","although 引出與主句形成對比的情況。","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t04","4","was-was-auxiliary","was","was-auxiliary-01","word","was","was","是／正在（過去）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","although-the-task-was-difficult","although the task was difficult","雖然任務很困難","1","although 引出與主句形成對比的情況。","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t05","5","difficult-difficult-adjective","difficult","difficult-adjective-01","word","difficult","difficult","困難的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","although-the-task-was-difficult","although the task was difficult","雖然任務很困難","1","although 引出與主句形成對比的情況。","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t06","6","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t07","7","finish-finished-verb","finish","finish-verb-01","word","finished","finish","完成了","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l03-s01","3","b1-u03-l03-pattern","although for contrast","B1","TRUE","b1-u03-l03","使用讓步連接詞","Although the task was difficult I finished it.","雖然任務很困難，我仍完成了。","although for contrast","b1-u03-l03-p01-s01-t08","8","it-it-pronoun","it","it-pronoun-01","word","it","it","它／這件事","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t01","1","we-we-pronoun","we","we-pronoun-01","word","We","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","TRUE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t02","2","should-should-auxiliary","should","should-auxiliary-01","word","should","should","應該","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t03","3","choose-choose-verb","choose","choose-verb-01","word","choose","choose","選擇","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t04","4","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","the-option-that-helps-everyone","the option that helps everyone","能幫助大家的方案","1","that 引導關係子句補充 option。","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t05","5","option-option-noun","option","option-noun-01","word","option","option","選項／方案","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","the-option-that-helps-everyone","the option that helps everyone","能幫助大家的方案","1","that 引導關係子句補充 option。","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B1","b1-u03","意見、理由與簡單論證","b1-u03-p01","1","b1-u03-l04-s01","4","b1-u03-l04-pattern","relative clause with that","B1","TRUE","b1-u03-l04","選擇有益的方案","We should choose the option that helps everyone.","我們應該選擇能幫助大家的方案。","relative clause with that","b1-u03-l04-p01-s01-t06","6","that-that-determiner","that","that-determiner-01","word","that","that","那個／用來連接子句","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","the-option-that-helps-everyone","the option that helps everyone","能幫助大家的方案","1","that 引導關係子句補充 option。","b1-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
