"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t09","9","long-long-adjective","long","long-adjective-01","word","long","long","長期的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","both-the-cost-and-the-long-term-impact","both the cost and the long term impact","成本與長期影響兩者","1","both...and... 強調兩項都要考量。","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t10","10","term-term-noun","term","term-noun-01","word","term","term","期","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","both-the-cost-and-the-long-term-impact","both the cost and the long term impact","成本與長期影響兩者","1","both...and... 強調兩項都要考量。","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l03-s01","3","b2-u02-l03-pattern","both and coordination","B2","TRUE","b2-u02-l03","同時考量兩面","We should consider both the cost and the long term impact.","我們應該同時考量成本與長期影響。","both and coordination","b2-u02-l03-p01-s01-t11","11","impact-impact-noun","impact","impact-noun-01","word","impact","impact","影響","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","both-the-cost-and-the-long-term-impact","both the cost and the long term impact","成本與長期影響兩者","1","both...and... 強調兩項都要考量。","b2-u02-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t01","1","if-if-conjunction","if","if-conjunction-01","word","If","if","如果","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","if-we-had-more-time","if we had more time","如果我們有更多時間","1","第二條件句描述目前不太可能或假設的情況。","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","TRUE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t02","2","we-we-pronoun","we","we-pronoun-01","word","we","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","if-we-had-more-time","if we had more time","如果我們有更多時間","1","第二條件句描述目前不太可能或假設的情況。","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t03","3","had-had-auxiliary","had","had-auxiliary-01","word","had","had","已經／有（過去式）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","if-we-had-more-time","if we had more time","如果我們有更多時間","1","第二條件句描述目前不太可能或假設的情況。","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t04","4","more-more-determiner","more","more-determiner-01","word","more","more","更多／更","meaning","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","if-we-had-more-time","if we had more time","如果我們有更多時間","1","第二條件句描述目前不太可能或假設的情況。","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t05","5","time-time-noun","time","time-noun-01","word","time","time","時間","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","if-we-had-more-time","if we had more time","如果我們有更多時間","1","第二條件句描述目前不太可能或假設的情況。","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t06","6","we-we-pronoun","we","we-pronoun-01","word","we","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t07","7","could-could-auxiliary","could","could-auxiliary-01","word","could","could","可以；能夠（較委婉或假設）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","","","","","","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t08","8","compare-compare-verb","compare","compare-verb-01","word","compare","compare","比較","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t09","9","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t10","10","result-results-noun","result","result-noun-01","word","results","result","成果","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u02","比較方案、優點與缺點","b2-u02-p01","1","b2-u02-l04-s01","4","b2-u02-l04-pattern","second conditional","B2","TRUE","b2-u02-l04","假設有更多資源","If we had more time we could compare the results carefully.","如果我們有更多時間，就能仔細比較結果。","second conditional","b2-u02-l04-p01-s01-t11","11","carefully-carefully-adverb","carefully","carefully-adverb-01","word","carefully","carefully","仔細地","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b2-u02-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t01","1","the-the-determiner","the","the-determiner-01","word","The","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t02","2","project-project-noun","project","project-noun-01","word","project","project","專案","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t03","3","was-was-auxiliary","was","was-auxiliary-01","word","was","was","是／正在（過去）","grammar","auxiliary verb 助動詞","auxiliary verb 助動詞","auxiliary verb 助動詞","動作或狀態","was-completed","was completed","已被完成","1","被動語態聚焦專案的完成狀態。","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t04","4","complete-completed-verb","complete","complete-verb-01","word","completed","complete","完成","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","was-completed","was completed","已被完成","1","被動語態聚焦專案的完成狀態。","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t05","5","earlier-earlier-adverb","earlier","earlier-adverb-01","word","earlier","earlier","更早","meaning","adverb 副詞","adverb 副詞","adverb 副詞","時間、方式或程度","","","","","","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t06","6","than-than-preposition","than","than-preposition-01","word","than","than","比","grammar","preposition 介系詞","preposition 介系詞","preposition 介系詞","片語關係","","","","","","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t07","7","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t08","8","manager-manager-noun","manager","manager-noun-01","word","manager","manager","經理","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l01-s01","1","b2-u03-l01-pattern","passive voice with comparison","B2","TRUE","b2-u03-l01","報告專案完成狀況","The project was completed earlier than the manager expected.","專案比經理預期的更早完成。","passive voice with comparison","b2-u03-l01-p01-s01-t09","9","expect-expected-verb","expect","expect-verb-01","word","expected","expect","預期","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u03-l01-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t01","1","she-she-pronoun","she","she-pronoun-01","word","She","she","她","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t02","2","suggest-suggested-verb","suggest","suggest-verb-01","word","suggested","suggest","建議了","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","suggested-that-we-revise","suggested that we revise","建議我們修改","1","suggest that 後接子句提出建議。","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t03","3","that-that-determiner","that","that-determiner-01","word","that","that","那個／用來連接子句","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","suggested-that-we-revise","suggested that we revise","建議我們修改","1","suggest that 後接子句提出建議。","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t04","4","we-we-pronoun","we","we-pronoun-01","word","we","we","我們","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","suggested-that-we-revise","suggested that we revise","建議我們修改","1","suggest that 後接子句提出建議。","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t05","5","revise-revise-verb","revise","revise-verb-01","word","revise","revise","修改","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","suggested-that-we-revise","suggested that we revise","建議我們修改","1","suggest that 後接子句提出建議。","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t06","6","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t07","7","final-final-adjective","final","final-adjective-01","word","final","final","最後的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l02-s01","2","b2-u03-l02-pattern","suggest that clause","B2","TRUE","b2-u03-l02","轉述修改建議","She suggested that we revise the final section.","她建議我們修改最後一個段落。","suggest that clause","b2-u03-l02-p01-s01-t08","8","section-section-noun","section","section-noun-01","word","section","section","段落","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u03-l02-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t01","1","i-i-pronoun","i","i-pronoun-01","word","I","i","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","i-appreciate-your-feedback","I appreciate your feedback","我感謝你的回饋","1","用於專業且具體地回應意見。","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","TRUE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t02","2","appreciate-appreciate-verb","appreciate","appreciate-verb-01","word","appreciate","appreciate","感謝","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","i-appreciate-your-feedback","I appreciate your feedback","我感謝你的回饋","1","用於專業且具體地回應意見。","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t03","3","your-your-determiner","your","your-determiner-01","word","your","your","你的","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","i-appreciate-your-feedback","I appreciate your feedback","我感謝你的回饋","1","用於專業且具體地回應意見。","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t04","4","feedback-feedback-noun","feedback","feedback-noun-01","word","feedback","feedback","回饋","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","i-appreciate-your-feedback","I appreciate your feedback","我感謝你的回饋","1","用於專業且具體地回應意見。","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t05","5","because-because-conjunction","because","because-conjunction-01","word","because","because","因為","grammar","conjunction 連接詞","conjunction 連接詞","conjunction 連接詞","子句連接","","","","","","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t06","6","it-it-pronoun","it","it-pronoun-01","word","it","it","它／這件事","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","指稱或限定","","","","","","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t07","7","identify-identifies-verb","identify","identify-verb-01","word","identifies","identify","指出","meaning","verb 動詞","verb 動詞","verb 動詞","動作或狀態","","","","","","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t08","8","the-the-determiner","the","the-determiner-01","word","the","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t09","9","main-main-adjective","main","main-adjective-01","word","main","main","主要的","meaning","adjective 形容詞","adjective 形容詞","adjective 形容詞","特徵描述","","","","","","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l03-s01","3","b2-u03-l03-pattern","appreciation with reason","B2","TRUE","b2-u03-l03","回應具體回饋","I appreciate your feedback because it identifies the main weakness.","我感謝你的回饋，因為它指出了主要弱點。","appreciation with reason","b2-u03-l03-p01-s01-t10","10","weakness-weakness-noun","weakness","weakness-noun-01","word","weakness","weakness","弱點","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u03-l03-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l04-s01","4","b2-u03-l04-pattern","present perfect continuous","B2","TRUE","b2-u03-l04","說明持續中的工作","The team has been working on this issue for months.","團隊幾個月來一直在處理這個問題。","present perfect continuous","b2-u03-l04-p01-s01-t01","1","the-the-determiner","the","the-determiner-01","word","The","the","定冠詞（中文通常不翻譯）","grammar","determiner 限定詞","determiner 限定詞","determiner 限定詞","指稱或限定","","","","","","b2-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","FALSE","TRUE","FALSE","TRUE","pilot_review_required"
"B2","b2-u03","職場專業溝通與回饋","b2-u03-p01","1","b2-u03-l04-s01","4","b2-u03-l04-pattern","present perfect continuous","B2","TRUE","b2-u03-l04","說明持續中的工作","The team has been working on this issue for months.","團隊幾個月來一直在處理這個問題。","present perfect continuous","b2-u03-l04-p01-s01-t02","2","team-team-noun","team","team-noun-01","word","team","team","團隊","meaning","noun 名詞","noun 名詞","noun 名詞","核心內容","","","","","","b2-u03-l04-pattern","","","","","","","","","","","web_speech_fallback","pending","","","","","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
